Ticker,close,high,low,month,open,volume,time,year,day,Sector,date,daily_return,cumulative_return
BEL,169.05,170.2,165.25,12,166.0,39766631,0 days 05:30:00,2023,15,DEFENCE,2023-12-15,0.03079268292682924,0.21443965517241348
BEL,172.7,174.35,169.45,12,171.75,35901409,0 days 05:30:00,2023,18,DEFENCE,2023-12-18,0.021591245193729458,0.2406609195402294
BEL,173.05,174.4,171.1,12,172.9,14732129,0 days 05:30:00,2023,19,DEFENCE,2023-12-19,0.002026635784597719,0.24317528735632155
BEL,167.25,176.3,166.15,12,173.75,24511237,0 days 05:30:00,2023,20,DEFENCE,2023-12-20,-0.03351632476162969,0.2015086206896548
BEL,170.65,171.85,164.05,12,165.0,22646625,0 days 05:30:00,2023,21,DEFENCE,2023-12-21,0.020328849028400597,0.22593390804597657
BEL,174.8,175.25,169.4,12,171.95,19640046,0 days 05:30:00,2023,22,DEFENCE,2023-12-22,0.024318781130969747,0.255747126436781
BEL,181.95,184.5,178.0,12,178.0,52736391,0 days 05:30:00,2023,26,DEFENCE,2023-12-26,0.04090389016018303,0.30711206896551646
BEL,180.2,184.9,179.1,12,184.0,26206240,0 days 05:30:00,2023,27,DEFENCE,2023-12-27,-0.00961802693047542,0.29454022988505657
BEL,182.7,184.25,180.8,12,181.5,20453485,0 days 05:30:00,2023,28,DEFENCE,2023-12-28,0.013873473917868973,0.3124999999999991
BEL,184.2,185.2,181.1,12,182.95,19305150,0 days 05:30:00,2023,29,DEFENCE,2023-12-29,0.008210180623973828,0.32327586206896486
BEL,184.95,187.0,184.45,1,184.8,18008785,0 days 05:30:00,2024,1,DEFENCE,2024-01-01,0.004071661237784907,0.3286637931034475
BEL,182.15,186.2,179.75,1,186.0,22790965,0 days 05:30:00,2024,2,DEFENCE,2024-01-02,-0.015139226818058793,0.30854885057471204
BEL,182.35,184.7,180.6,1,182.35,18738690,0 days 05:30:00,2024,3,DEFENCE,2024-01-03,0.0010979961570134478,0.3099856321839074
BEL,186.9,187.65,182.5,1,182.5,25403124,0 days 05:30:00,2024,4,DEFENCE,2024-01-04,0.0249520153550864,0.34267241379310276
BEL,185.95,188.65,184.05,1,187.7,22023938,0 days 05:30:00,2024,5,DEFENCE,2024-01-05,-0.005082932049224276,0.3358477011494245
BEL,183.6,187.5,183.2,1,186.75,11472441,0 days 05:30:00,2024,8,DEFENCE,2024-01-08,-0.012637805861790752,0.31896551724137856
BEL,184.65,186.7,184.2,1,184.9,11550790,0 days 05:30:00,2024,9,DEFENCE,2024-01-09,0.005718954248365993,0.32650862068965436
BEL,185.6,186.0,182.05,1,184.4,8701594,0 days 05:30:00,2024,10,DEFENCE,2024-01-10,0.005144868670457603,0.3333333333333326
BEL,184.35,187.65,183.8,1,187.0,10942508,0 days 05:30:00,2024,11,DEFENCE,2024-01-11,-0.006734913793103425,0.32435344827586143
BEL,183.5,185.5,183.1,1,185.35,8853157,0 days 05:30:00,2024,12,DEFENCE,2024-01-12,-0.004610794684024921,0.318247126436781
BEL,188.65,189.9,184.1,1,184.9,24570393,0 days 05:30:00,2024,15,DEFENCE,2024-01-15,0.028065395095367984,0.35524425287356287
BEL,186.8,190.25,185.1,1,188.9,16471601,0 days 05:30:00,2024,16,DEFENCE,2024-01-16,-0.00980652001060156,0.3419540229885054
BEL,185.65,188.5,183.8,1,186.3,16350370,0 days 05:30:00,2024,17,DEFENCE,2024-01-17,-0.006156316916488214,0.3336925287356318
BEL,188.2,189.0,180.0,1,185.65,24831623,0 days 05:30:00,2024,18,DEFENCE,2024-01-18,0.013735523835173513,0.3520114942528729
BEL,191.85,193.7,190.0,1,190.0,22303305,0 days 05:30:00,2024,19,DEFENCE,2024-01-19,0.019394261424017012,0.37823275862068906
BEL,193.4,195.0,190.7,1,193.0,12654436,0 days 05:30:00,2024,20,DEFENCE,2024-01-20,0.008079228563982355,0.3893678160919536
BEL,187.1,195.5,184.4,1,195.25,26628471,0 days 05:30:00,2024,23,DEFENCE,2024-01-23,-0.03257497414684596,0.34410919540229834
BEL,189.25,190.2,184.0,1,186.8,14742783,0 days 05:30:00,2024,24,DEFENCE,2024-01-24,0.011491181186531252,0.35955459770114895
BEL,189.7,192.0,188.3,1,190.75,12592882,0 days 05:30:00,2024,25,DEFENCE,2024-01-25,0.0023778071334212836,0.36278735632183845
BEL,190.9,193.7,187.55,1,190.0,28919512,0 days 05:30:00,2024,29,DEFENCE,2024-01-29,0.00632577754348973,0.3714080459770108
BEL,187.9,192.35,187.0,1,192.0,20894159,0 days 05:30:00,2024,30,DEFENCE,2024-01-30,-0.01571503404924046,0.3498563218390798
BEL,185.9,189.1,184.85,1,188.2,23757415,0 days 05:30:00,2024,31,DEFENCE,2024-01-31,-0.010643959552953719,0.33548850574712574
BEL,183.4,188.4,181.55,2,187.7,27835431,0 days 05:30:00,2024,1,DEFENCE,2024-02-01,-0.013448090371167343,0.3175287356321832
BEL,184.6,187.75,183.85,2,185.0,27710061,0 days 05:30:00,2024,2,DEFENCE,2024-02-02,0.0065430752453652374,0.3261494252873556
BEL,181.55,187.0,178.8,2,187.0,23880364,0 days 05:30:00,2024,5,DEFENCE,2024-02-05,-0.016522210184181874,0.30423850574712596
BEL,183.1,183.55,180.7,2,182.4,12134363,0 days 05:30:00,2024,6,DEFENCE,2024-02-06,0.008537592949600548,0.3153735632183903
BEL,181.7,184.15,179.65,2,184.15,14192151,0 days 05:30:00,2024,7,DEFENCE,2024-02-07,-0.0076460950300382136,0.30531609195402254
BEL,184.8,187.1,181.75,2,182.2,29094709,0 days 05:30:00,2024,8,DEFENCE,2024-02-08,0.01706108970831055,0.3275862068965514
BEL,180.65,185.7,176.5,2,185.5,21081134,0 days 05:30:00,2024,9,DEFENCE,2024-02-09,-0.022456709956710008,0.29777298850574674
BEL,174.65,183.1,173.65,2,181.25,19640568,0 days 05:30:00,2024,12,DEFENCE,2024-02-12,-0.03321339606974816,0.25466954022988464
BEL,176.6,176.9,171.75,2,174.75,13961795,0 days 05:30:00,2024,13,DEFENCE,2024-02-13,0.01116518751789286,0.26867816091953967
BEL,181.6,182.15,175.3,2,177.25,23449380,0 days 05:30:00,2024,14,DEFENCE,2024-02-14,0.028312570781426905,0.30459770114942475
BEL,185.95,186.3,182.6,2,183.0,17335763,0 days 05:30:00,2024,15,DEFENCE,2024-02-15,0.023953744493391937,0.3358477011494245
BEL,188.3,190.4,186.85,2,189.0,29843059,0 days 05:30:00,2024,16,DEFENCE,2024-02-16,0.012637805861790863,0.3527298850574705
BEL,188.75,192.5,188.3,2,189.95,25343215,0 days 05:30:00,2024,19,DEFENCE,2024-02-19,0.0023898035050451405,0.3559626436781602
BEL,190.65,191.45,186.25,2,189.1,17809897,0 days 05:30:00,2024,20,DEFENCE,2024-02-20,0.010066225165562992,0.3696120689655167
BEL,188.7,192.55,187.0,2,191.3,17870782,0 days 05:30:00,2024,21,DEFENCE,2024-02-21,-0.010228166797797145,0.35560344827586143
BEL,194.75,196.0,188.7,2,189.75,31992371,0 days 05:30:00,2024,22,DEFENCE,2024-02-22,0.03206147323794384,0.3990660919540223
BEL,205.3,207.0,195.95,2,196.3,76179371,0 days 05:30:00,2024,23,DEFENCE,2024-02-23,0.05417201540436456,0.4748563218390798
BEL,204.25,206.9,202.8,2,205.65,27013630,0 days 05:30:00,2024,26,DEFENCE,2024-02-26,-0.005114466634193904,0.46731321839080375
BEL,205.35,209.0,203.1,2,203.55,28877205,0 days 05:30:00,2024,27,DEFENCE,2024-02-27,0.005385556915544543,0.47521551724137834
BEL,205.65,209.0,201.45,2,206.2,38996363,0 days 05:30:00,2024,28,DEFENCE,2024-02-28,0.0014609203798392478,0.47737068965517127
BEL,205.1,205.9,199.75,2,205.45,24059731,0 days 05:30:00,2024,29,DEFENCE,2024-02-29,-0.002674446875759795,0.473419540229884
BEL,205.6,208.05,204.8,3,205.95,12949604,0 days 05:30:00,2024,1,DEFENCE,2024-03-01,0.0024378352023404215,0.4770114942528727
BEL,206.75,207.7,205.9,3,206.0,1497553,0 days 05:30:00,2024,2,DEFENCE,2024-03-02,0.005593385214007762,0.4852729885057463
BEL,209.6,212.95,206.35,3,207.95,34272251,0 days 05:30:00,2024,4,DEFENCE,2024-03-04,0.013784764207980693,0.5057471264367808
BEL,210.75,213.75,209.85,3,211.0,24964592,0 days 05:30:00,2024,5,DEFENCE,2024-03-05,0.0054866412213741,0.5140086206896544
BEL,210.45,213.45,205.6,3,211.8,26236957,0 days 05:30:00,2024,6,DEFENCE,2024-03-06,-0.00142348754448407,0.5118534482758612
BEL,215.2,216.8,211.15,3,211.45,41484038,0 days 05:30:00,2024,7,DEFENCE,2024-03-07,0.0225706818721787,0.5459770114942522
BEL,212.55,216.45,211.9,3,216.45,22800967,0 days 05:30:00,2024,11,DEFENCE,2024-03-11,-0.012314126394051939,0.5269396551724133
BEL,204.25,211.35,201.5,3,211.0,34719550,0 days 05:30:00,2024,12,DEFENCE,2024-03-12,-0.039049635379910685,0.467313218390804
BEL,190.3,205.6,188.2,3,204.1,41620003,0 days 05:30:00,2024,13,DEFENCE,2024-03-13,-0.06829865361077103,0.36709770114942475
BEL,195.25,197.15,186.25,3,189.0,34622781,0 days 05:30:00,2024,14,DEFENCE,2024-03-14,0.026011560693641522,0.4026580459770108
BEL,188.85,196.75,179.1,3,196.75,88781999,0 days 05:30:00,2024,15,DEFENCE,2024-03-15,-0.03277848911651726,0.356681034482758
BEL,189.9,192.0,187.05,3,190.0,22999225,0 days 05:30:00,2024,18,DEFENCE,2024-03-18,0.005559968228753043,0.36422413793103403
BEL,185.4,192.45,184.55,3,190.0,27819341,0 days 05:30:00,2024,19,DEFENCE,2024-03-19,-0.023696682464455,0.33189655172413746
BEL,187.45,187.95,182.5,3,186.9,16235947,0 days 05:30:00,2024,20,DEFENCE,2024-03-20,0.011057173678532761,0.34662356321839005
BEL,196.85,197.5,190.0,3,190.0,43152810,0 days 05:30:00,2024,21,DEFENCE,2024-03-21,0.05014670578821012,0.4141522988505739
BEL,197.5,198.95,192.75,3,196.5,31321524,0 days 05:30:00,2024,22,DEFENCE,2024-03-22,0.0033020066040132523,0.418821839080459
BEL,199.4,200.5,195.95,3,197.0,25723863,0 days 05:30:00,2024,26,DEFENCE,2024-03-26,0.009620253164557058,0.43247126436781547
BEL,199.45,203.95,198.0,3,200.0,37817130,0 days 05:30:00,2024,27,DEFENCE,2024-03-27,0.00025075225677029245,0.43283045977011425
BEL,201.5,202.45,199.0,3,200.5,17425093,0 days 05:30:00,2024,28,DEFENCE,2024-03-28,0.010278265229380912,0.4475574712643673
BEL,211.1,212.75,203.75,4,205.0,45840349,0 days 05:30:00,2024,1,DEFENCE,2024-04-01,0.047642679900744334,0.5165229885057465
BEL,221.0,222.65,212.6,4,213.75,93873385,0 days 05:30:00,2024,2,DEFENCE,2024-04-02,0.04689720511605877,0.5876436781609189
BEL,221.5,225.45,218.85,4,221.7,47658754,0 days 05:30:00,2024,3,DEFENCE,2024-04-03,0.002262443438914019,0.5912356321839074
BEL,220.3,223.9,218.25,4,223.5,18279026,0 days 05:30:00,2024,4,DEFENCE,2024-04-04,-0.005417607223476284,0.582614942528735
BEL,224.5,226.0,218.75,4,220.35,25365958,0 days 05:30:00,2024,5,DEFENCE,2024-04-05,0.01906491148433953,0.6127873563218385
BEL,223.55,225.7,222.1,4,225.55,16422350,0 days 05:30:00,2024,8,DEFENCE,2024-04-08,-0.004231625835189212,0.6059626436781604
BEL,228.15,228.9,221.2,4,224.8,29048035,0 days 05:30:00,2024,9,DEFENCE,2024-04-09,0.02057705211362104,0.6390086206896546
BEL,228.75,232.85,226.5,4,229.0,37218693,0 days 05:30:00,2024,10,DEFENCE,2024-04-10,0.002629848783694877,0.6433189655172407
BEL,233.5,235.4,230.55,4,231.3,57174716,0 days 05:30:00,2024,12,DEFENCE,2024-04-12,0.02076502732240426,0.6774425287356314
BEL,234.45,238.0,226.0,4,230.0,51676313,0 days 05:30:00,2024,15,DEFENCE,2024-04-15,0.0040685224839400735,0.6842672413793096
BEL,233.45,236.95,230.0,4,232.5,32508661,0 days 05:30:00,2024,16,DEFENCE,2024-04-16,-0.004265301770100205,0.6770833333333326
BEL,231.15,237.4,229.2,4,235.6,18623078,0 days 05:30:00,2024,18,DEFENCE,2024-04-18,-0.00985221674876835,0.6605603448275856
BEL,233.3,234.5,225.7,4,228.55,27227241,0 days 05:30:00,2024,19,DEFENCE,2024-04-19,0.009301319489509075,0.6760057471264365
BEL,233.3,236.15,232.3,4,236.0,17549094,0 days 05:30:00,2024,22,DEFENCE,2024-04-22,0.0,0.6760057471264365
BEL,234.35,236.1,231.75,4,234.25,19202860,0 days 05:30:00,2024,23,DEFENCE,2024-04-23,0.004500642948992661,0.6835488505747123
BEL,236.5,239.15,234.1,4,235.25,33392337,0 days 05:30:00,2024,24,DEFENCE,2024-04-24,0.00917431192660545,0.6989942528735626
BEL,237.6,240.05,235.45,4,236.4,16197834,0 days 05:30:00,2024,25,DEFENCE,2024-04-25,0.0046511627906975495,0.7068965517241372
BEL,238.95,241.65,237.9,4,238.5,20473627,0 days 05:30:00,2024,26,DEFENCE,2024-04-26,0.005681818181818121,0.7165948275862062
BEL,235.4,240.2,234.85,4,240.15,19876408,0 days 05:30:00,2024,29,DEFENCE,2024-04-29,-0.014856664574178668,0.6910919540229878
BEL,233.75,237.3,233.2,4,236.3,14514418,0 days 05:30:00,2024,30,DEFENCE,2024-04-30,-0.007009345794392496,0.6792385057471257
BEL,234.75,237.4,230.75,5,234.7,19171145,0 days 05:30:00,2024,2,DEFENCE,2024-05-02,0.004278074866310266,0.686422413793103
BEL,234.1,238.0,231.15,5,237.1,15782582,0 days 05:30:00,2024,3,DEFENCE,2024-05-03,-0.0027689030883919497,0.6817528735632179
BEL,231.85,235.85,230.0,5,235.1,32422021,0 days 05:30:00,2024,6,DEFENCE,2024-05-06,-0.009611277231952209,0.6655890804597695
BEL,227.4,235.8,225.45,5,232.5,26418769,0 days 05:30:00,2024,7,DEFENCE,2024-05-07,-0.01919344403709289,0.6336206896551719
BEL,231.6,232.65,224.6,5,227.2,18952985,0 days 05:30:00,2024,8,DEFENCE,2024-05-08,0.01846965699208436,0.6637931034482754
BEL,226.2,238.2,225.3,5,234.5,35229412,0 days 05:30:00,2024,9,DEFENCE,2024-05-09,-0.023316062176165775,0.6249999999999996
BEL,227.1,228.5,223.15,5,227.9,18478580,0 days 05:30:00,2024,10,DEFENCE,2024-05-10,0.003978779840848823,0.6314655172413788
BEL,224.75,228.7,221.0,5,228.4,32874369,0 days 05:30:00,2024,13,DEFENCE,2024-05-13,-0.010347864376926474,0.6145833333333328
BEL,230.95,231.9,225.75,5,225.75,23191411,0 days 05:30:00,2024,14,DEFENCE,2024-05-14,0.02758620689655178,0.6591235632183903
BEL,232.85,234.5,229.55,5,231.8,33045920,0 days 05:30:00,2024,15,DEFENCE,2024-05-15,0.00822688893699941,0.6727729885057467
BEL,237.9,240.0,227.5,5,234.75,55556781,0 days 05:30:00,2024,16,DEFENCE,2024-05-16,0.021687781833798603,0.7090517241379306
BEL,248.2,249.65,237.85,5,241.0,82231249,0 days 05:30:00,2024,17,DEFENCE,2024-05-17,0.04329550231189572,0.7830459770114937
BEL,258.8,260.6,250.05,5,251.5,23619459,0 days 05:30:00,2024,18,DEFENCE,2024-05-18,0.042707493956486875,0.8591954022988504
BEL,274.15,283.0,271.05,5,283.0,127035921,0 days 05:30:00,2024,21,DEFENCE,2024-05-21,0.05931221020092714,0.9694683908045971
BEL,283.6,284.5,264.3,5,277.0,85801218,0 days 05:30:00,2024,22,DEFENCE,2024-05-22,0.0344701805580887,1.0373563218390798
BEL,288.5,293.3,283.2,5,286.3,70631009,0 days 05:30:00,2024,23,DEFENCE,2024-05-23,0.017277856135401892,1.0725574712643668
BEL,297.2,299.9,286.0,5,288.0,63609206,0 days 05:30:00,2024,24,DEFENCE,2024-05-24,0.03015597920277302,1.1350574712643668
BEL,294.45,303.2,289.65,5,301.75,49890427,0 days 05:30:00,2024,27,DEFENCE,2024-05-27,-0.009253028263795371,1.1153017241379302
BEL,289.1,295.75,285.05,5,295.7,33893805,0 days 05:30:00,2024,28,DEFENCE,2024-05-28,-0.0181694685005942,1.0768678160919536
BEL,292.15,293.95,285.0,5,285.4,31645904,0 days 05:30:00,2024,29,DEFENCE,2024-05-29,0.010549982704946226,1.098778735632183
BEL,290.65,296.3,289.65,5,293.0,42769599,0 days 05:30:00,2024,30,DEFENCE,2024-05-30,-0.005134348793428001,1.0880028735632177
BEL,295.95,297.2,286.3,5,294.2,51397345,0 days 05:30:00,2024,31,DEFENCE,2024-05-31,0.018234990538448237,1.1260775862068955
BEL,318.65,323.0,309.3,6,323.0,67256146,0 days 05:30:00,2024,3,DEFENCE,2024-06-03,0.07670214563270816,1.2891522988505733
BEL,255.55,312.0,230.05,6,312.0,268052657,0 days 05:30:00,2024,4,DEFENCE,2024-06-04,-0.19802290914796794,0.8358477011494243
BEL,260.35,264.5,230.0,6,264.5,193487058,0 days 05:30:00,2024,5,DEFENCE,2024-06-05,0.018783017022109272,0.870330459770114
BEL,273.65,281.5,267.0,6,267.0,95502477,0 days 05:30:00,2024,6,DEFENCE,2024-06-06,0.05108507777991145,0.965876436781608
BEL,283.2,284.55,268.7,6,274.0,60109827,0 days 05:30:00,2024,7,DEFENCE,2024-06-07,0.0348985930933674,1.0344827586206882
BEL,283.4,292.0,281.1,6,288.9,42363741,0 days 05:30:00,2024,10,DEFENCE,2024-06-10,0.0007062146892655718,1.0359195402298838
BEL,286.2,290.5,285.35,6,287.0,32269277,0 days 05:30:00,2024,11,DEFENCE,2024-06-11,0.009880028228652193,1.0560344827586197
BEL,290.5,293.0,286.05,6,287.9,33990756,0 days 05:30:00,2024,12,DEFENCE,2024-06-12,0.015024458420684894,1.0869252873563209
BEL,300.9,303.0,287.05,6,293.9,49511492,0 days 05:30:00,2024,13,DEFENCE,2024-06-13,0.03580034423407907,1.1616379310344818
BEL,309.6,310.5,301.5,6,305.0,67366844,0 days 05:30:00,2024,14,DEFENCE,2024-06-14,0.02891326021934204,1.2241379310344818
BEL,318.25,321.0,312.25,6,313.0,64859245,0 days 05:30:00,2024,18,DEFENCE,2024-06-18,0.02793927648578798,1.2862787356321825
BEL,309.3,319.9,304.1,6,319.9,58698689,0 days 05:30:00,2024,19,DEFENCE,2024-06-19,-0.028122545168892343,1.2219827586206886
BEL,311.9,313.35,302.25,6,309.8,39505506,0 days 05:30:00,2024,20,DEFENCE,2024-06-20,0.008406078241189663,1.2406609195402285
BEL,304.95,314.0,304.1,6,312.7,37620968,0 days 05:30:00,2024,21,DEFENCE,2024-06-21,-0.022282782943251034,1.1907327586206882
BEL,309.75,311.9,297.45,6,304.8,39139609,0 days 05:30:00,2024,24,DEFENCE,2024-06-24,0.015740285292670908,1.2252155172413777
BEL,309.7,314.95,309.2,6,310.9,29124110,0 days 05:30:00,2024,25,DEFENCE,2024-06-25,-0.00016142050040357514,1.2248563218390789
BEL,306.85,311.5,305.85,6,310.0,24238007,0 days 05:30:00,2024,26,DEFENCE,2024-06-26,-0.009202453987729897,1.2043821839080446
BEL,304.5,308.15,301.2,6,306.1,39996580,0 days 05:30:00,2024,27,DEFENCE,2024-06-27,-0.0076584650480691074,1.1874999999999987
BEL,305.9,309.8,302.75,6,306.0,24256902,0 days 05:30:00,2024,28,DEFENCE,2024-06-28,0.0045977011494251485,1.197557471264366
BEL,307.65,312.5,305.85,7,310.95,39495237,0 days 05:30:00,2024,1,DEFENCE,2024-07-01,0.005720823798627039,1.2101293103448256
BEL,306.1,309.0,303.0,7,309.0,23974162,0 days 05:30:00,2024,2,DEFENCE,2024-07-02,-0.00503819275150319,1.1989942528735615
BEL,314.5,315.45,305.75,7,307.0,44919849,0 days 05:30:00,2024,3,DEFENCE,2024-07-03,0.0274420124142436,1.259339080459768
BEL,317.35,318.5,313.05,7,317.4,35591681,0 days 05:30:00,2024,4,DEFENCE,2024-07-04,0.009062003179650224,1.2798132183908022
BEL,324.05,326.8,314.5,7,317.65,63125211,0 days 05:30:00,2024,5,DEFENCE,2024-07-05,0.021112336536946552,1.3279454022988482
BEL,334.6,335.8,325.6,7,328.45,70983243,0 days 05:30:00,2024,8,DEFENCE,2024-07-08,0.03255670421231294,1.4037356321839054
BEL,334.8,339.35,328.7,7,338.0,52225572,0 days 05:30:00,2024,9,DEFENCE,2024-07-09,0.000597728631201333,1.4051724137931005
BEL,333.85,340.5,324.15,7,340.0,46779965,0 days 05:30:00,2024,10,DEFENCE,2024-07-10,-0.002837514934289076,1.3983477011494223
BEL,335.5,338.2,333.0,7,335.5,31919433,0 days 05:30:00,2024,11,DEFENCE,2024-07-11,0.0049423393739702615,1.410201149425284
BEL,333.1,337.5,328.1,7,336.9,24517961,0 days 05:30:00,2024,12,DEFENCE,2024-07-12,-0.0071535022354694,1.3929597701149392
BEL,331.4,336.05,331.0,7,336.0,22021926,0 days 05:30:00,2024,15,DEFENCE,2024-07-15,-0.005103572500750664,1.3807471264367779
BEL,326.15,334.4,324.5,7,333.25,26585927,0 days 05:30:00,2024,16,DEFENCE,2024-07-16,-0.015841882920941464,1.3430316091953984
BEL,313.55,326.7,312.3,7,326.5,48043715,0 days 05:30:00,2024,18,DEFENCE,2024-07-18,-0.03863253104399811,1.2525143678160884
BEL,306.3,316.9,305.0,7,309.9,43313606,0 days 05:30:00,2024,19,DEFENCE,2024-07-19,-0.02312230904162016,1.2004310344827553
BEL,312.3,314.7,297.3,7,306.0,39386992,0 days 05:30:00,2024,22,DEFENCE,2024-07-22,0.019588638589618013,1.2435344827586174
BEL,301.45,317.0,281.1,7,317.0,76513131,0 days 05:30:00,2024,23,DEFENCE,2024-07-23,-0.03474223503041951,1.165589080459767
BEL,300.1,306.5,299.3,7,302.5,24099148,0 days 05:30:00,2024,24,DEFENCE,2024-07-24,-0.004478354619339764,1.155890804597698
BEL,301.45,303.4,293.4,7,297.95,27820556,0 days 05:30:00,2024,25,DEFENCE,2024-07-25,0.004498500499833247,1.1655890804597666
BEL,309.9,310.5,302.0,7,303.8,24512844,0 days 05:30:00,2024,26,DEFENCE,2024-07-26,0.02803118261734938,1.2262931034482722
BEL,321.35,325.6,310.85,7,312.8,51391698,0 days 05:30:00,2024,29,DEFENCE,2024-07-29,0.03694740238786731,1.3085488505747094
BEL,318.1,326.55,317.6,7,325.2,41111245,0 days 05:30:00,2024,30,DEFENCE,2024-07-30,-0.010113583320367159,1.2852011494252844
BEL,316.05,320.6,315.45,7,319.9,25709971,0 days 05:30:00,2024,31,DEFENCE,2024-07-31,-0.006444514303678095,1.2704741379310316
BEL,311.15,317.7,308.05,8,317.7,28141436,0 days 05:30:00,2024,1,DEFENCE,2024-08-01,-0.015503875968992387,1.235272988505744
BEL,302.95,308.7,301.7,8,305.3,26155604,0 days 05:30:00,2024,2,DEFENCE,2024-08-02,-0.026353848626064602,1.1763649425287328
BEL,290.25,297.45,285.0,8,289.85,50390560,0 days 05:30:00,2024,5,DEFENCE,2024-08-05,-0.04192110909390989,1.0851293103448247
BEL,287.25,302.6,286.35,8,292.0,39171936,0 days 05:30:00,2024,6,DEFENCE,2024-08-06,-0.01033591731266148,1.0635775862068937
BEL,300.2,301.0,289.8,8,295.5,22199473,0 days 05:30:00,2024,7,DEFENCE,2024-08-07,0.04508268059181897,1.1566091954022957
BEL,298.25,302.7,297.15,8,301.0,21963656,0 days 05:30:00,2024,8,DEFENCE,2024-08-08,-0.006495669553630901,1.1426005747126404
BEL,302.2,305.0,300.65,8,302.5,15551076,0 days 05:30:00,2024,9,DEFENCE,2024-08-09,0.01324392288348708,1.1709770114942497
BEL,301.4,303.65,298.25,8,299.0,15361379,0 days 05:30:00,2024,12,DEFENCE,2024-08-12,-0.002647253474520217,1.1652298850574678
BEL,296.15,302.65,295.4,8,302.0,14746085,0 days 05:30:00,2024,13,DEFENCE,2024-08-13,-0.017418712674187153,1.1275143678160884
BEL,293.7,297.05,290.65,8,296.15,16641055,0 days 05:30:00,2024,14,DEFENCE,2024-08-14,-0.008272834712139132,1.1099137931034448
BEL,303.3,303.9,296.0,8,296.5,21353408,0 days 05:30:00,2024,16,DEFENCE,2024-08-16,0.03268641470888678,1.1788793103448243
BEL,302.15,305.55,301.1,8,304.8,12232725,0 days 05:30:00,2024,19,DEFENCE,2024-08-19,-0.0037916254533466587,1.1706178160919505
BEL,303.15,304.5,297.8,8,302.15,14183642,0 days 05:30:00,2024,20,DEFENCE,2024-08-20,0.00330961442991895,1.1778017241379275
BEL,305.4,306.75,302.55,8,303.0,11862616,0 days 05:30:00,2024,21,DEFENCE,2024-08-21,0.00742206828302816,1.1939655172413755
BEL,304.5,306.9,303.5,8,306.4,13074829,0 days 05:30:00,2024,22,DEFENCE,2024-08-22,-0.0029469548133594925,1.1874999999999964
BEL,306.0,309.2,304.1,8,305.5,21891698,0 days 05:30:00,2024,23,DEFENCE,2024-08-23,0.0049261083743843415,1.1982758620689622
BEL,306.7,308.9,305.8,8,308.7,15280637,0 days 05:30:00,2024,26,DEFENCE,2024-08-26,0.002287581699346397,1.203304597701146
BEL,300.9,307.45,299.6,8,306.6,16873099,0 days 05:30:00,2024,27,DEFENCE,2024-08-27,-0.018910987936093915,1.1616379310344795
BEL,299.95,304.5,299.5,8,301.05,14005947,0 days 05:30:00,2024,28,DEFENCE,2024-08-28,-0.003157195081422315,1.1548132183908018
BEL,296.2,301.05,292.1,8,299.35,19185385,0 days 05:30:00,2024,29,DEFENCE,2024-08-29,-0.012502083680613452,1.127873563218388
BEL,299.3,302.15,294.35,8,296.8,28684991,0 days 05:30:00,2024,30,DEFENCE,2024-08-30,0.010465901417960888,1.1501436781609167
BEL,296.9,301.95,295.05,9,301.95,11713172,0 days 05:30:00,2024,2,DEFENCE,2024-09-02,-0.008018710324089628,1.1329022988505715
BEL,297.15,301.35,296.75,9,300.0,13971488,0 days 05:30:00,2024,3,DEFENCE,2024-09-03,0.0008420343550017417,1.1346982758620658
BEL,298.95,301.9,295.3,9,297.15,17937646,0 days 05:30:00,2024,4,DEFENCE,2024-09-04,0.006057546693589044,1.1476293103448243
BEL,290.6,299.5,290.0,9,299.0,26342723,0 days 05:30:00,2024,5,DEFENCE,2024-09-05,-0.027931092155878745,1.0876436781609167
BEL,283.6,290.35,282.05,9,290.35,30062372,0 days 05:30:00,2024,6,DEFENCE,2024-09-06,-0.02408809359944941,1.0373563218390776
BEL,281.55,284.5,275.75,9,282.0,29170063,0 days 05:30:00,2024,9,DEFENCE,2024-09-09,-0.007228490832158041,1.0226293103448247
BEL,285.75,288.35,282.3,9,282.5,19982334,0 days 05:30:00,2024,10,DEFENCE,2024-09-10,0.014917421417155019,1.052801724137928
BEL,288.05,290.45,284.35,9,286.45,21650737,0 days 05:30:00,2024,11,DEFENCE,2024-09-11,0.00804899387576552,1.0693247126436751
BEL,291.7,292.5,289.0,9,290.9,16102095,0 days 05:30:00,2024,12,DEFENCE,2024-09-12,0.01267141121333104,1.0955459770114913
BEL,289.95,294.0,289.6,9,293.0,12330463,0 days 05:30:00,2024,13,DEFENCE,2024-09-13,-0.005999314364072639,1.0829741379310316
BEL,290.4,292.2,288.4,9,290.9,9184637,0 days 05:30:00,2024,16,DEFENCE,2024-09-16,0.0015519917227106994,1.086206896551721
BEL,284.3,290.85,283.9,9,290.5,15946216,0 days 05:30:00,2024,17,DEFENCE,2024-09-17,-0.0210055096418732,1.0423850574712614
BEL,282.85,286.0,280.4,9,284.9,10450571,0 days 05:30:00,2024,18,DEFENCE,2024-09-18,-0.005100246218782911,1.031968390804595
BEL,272.7,284.85,267.1,9,284.0,44560220,0 days 05:30:00,2024,19,DEFENCE,2024-09-19,-0.03588474456425683,0.9590517241379279
