Ticker,close,high,low,month,open,volume,time,year,day,Sector,date
HINDUNILVR,2479.75,2510.4,2470.4,6,2473.0,1729552,0 days 05:30:00,2024,14,FMCG,2024-06-14
HINDUNILVR,2486.25,2498.0,2473.15,6,2479.9,1820933,0 days 05:30:00,2024,18,FMCG,2024-06-18
HINDUNILVR,2457.0,2495.0,2451.5,6,2495.0,986976,0 days 05:30:00,2024,19,FMCG,2024-06-19
HINDUNILVR,2482.2,2490.0,2446.65,6,2457.0,2163310,0 days 05:30:00,2024,20,FMCG,2024-06-20
HINDUNILVR,2441.3,2478.0,2426.55,6,2475.0,3646215,0 days 05:30:00,2024,21,FMCG,2024-06-21
HINDUNILVR,2442.2,2467.85,2427.05,6,2435.0,1945519,0 days 05:30:00,2024,24,FMCG,2024-06-24
HINDUNILVR,2432.2,2446.7,2427.9,6,2439.35,833789,0 days 05:30:00,2024,25,FMCG,2024-06-25
HINDUNILVR,2445.6,2467.0,2432.4,6,2437.0,1738656,0 days 05:30:00,2024,26,FMCG,2024-06-26
HINDUNILVR,2462.15,2483.2,2436.0,6,2449.95,3402726,0 days 05:30:00,2024,27,FMCG,2024-06-27
HINDUNILVR,2473.05,2490.5,2462.85,6,2463.0,2129791,0 days 05:30:00,2024,28,FMCG,2024-06-28
HINDUNILVR,2505.1,2523.0,2450.1,7,2461.05,3312865,0 days 05:30:00,2024,1,FMCG,2024-07-01
HINDUNILVR,2485.15,2515.0,2479.35,7,2515.0,1305210,0 days 05:30:00,2024,2,FMCG,2024-07-02
HINDUNILVR,2510.35,2519.85,2474.3,7,2486.65,1406405,0 days 05:30:00,2024,3,FMCG,2024-07-03
HINDUNILVR,2495.95,2536.85,2492.9,7,2515.05,1977010,0 days 05:30:00,2024,4,FMCG,2024-07-04
HINDUNILVR,2547.0,2554.0,2495.95,7,2495.95,1754286,0 days 05:30:00,2024,5,FMCG,2024-07-05
HINDUNILVR,2587.15,2595.0,2536.25,7,2560.0,2818809,0 days 05:30:00,2024,8,FMCG,2024-07-08
HINDUNILVR,2590.15,2614.0,2568.0,7,2587.15,1479529,0 days 05:30:00,2024,9,FMCG,2024-07-09
HINDUNILVR,2610.45,2626.0,2573.0,7,2581.0,1764036,0 days 05:30:00,2024,10,FMCG,2024-07-10
HINDUNILVR,2608.85,2617.05,2590.05,7,2617.0,1432671,0 days 05:30:00,2024,11,FMCG,2024-07-11
HINDUNILVR,2622.25,2639.5,2601.0,7,2601.0,1912642,0 days 05:30:00,2024,12,FMCG,2024-07-12
HINDUNILVR,2620.3,2629.25,2613.65,7,2628.0,920101,0 days 05:30:00,2024,15,FMCG,2024-07-15
HINDUNILVR,2688.45,2725.0,2624.55,7,2625.95,3298003,0 days 05:30:00,2024,16,FMCG,2024-07-16
HINDUNILVR,2738.4,2751.2,2655.0,7,2700.0,5569762,0 days 05:30:00,2024,18,FMCG,2024-07-18
HINDUNILVR,2727.0,2743.0,2715.95,7,2739.0,1668862,0 days 05:30:00,2024,19,FMCG,2024-07-19
HINDUNILVR,2735.3,2749.95,2705.65,7,2705.7,1911629,0 days 05:30:00,2024,22,FMCG,2024-07-22
HINDUNILVR,2766.35,2811.3,2732.0,7,2746.0,3906259,0 days 05:30:00,2024,23,FMCG,2024-07-23
HINDUNILVR,2717.05,2757.45,2675.1,7,2748.0,3611927,0 days 05:30:00,2024,24,FMCG,2024-07-24
HINDUNILVR,2707.2,2724.85,2670.0,7,2717.05,2166670,0 days 05:30:00,2024,25,FMCG,2024-07-25
HINDUNILVR,2711.05,2727.0,2687.25,7,2724.0,2135309,0 days 05:30:00,2024,26,FMCG,2024-07-26
HINDUNILVR,2711.6,2720.0,2692.8,7,2711.2,957011,0 days 05:30:00,2024,29,FMCG,2024-07-29
HINDUNILVR,2691.4,2754.35,2685.4,7,2715.6,1560399,0 days 05:30:00,2024,30,FMCG,2024-07-30
HINDUNILVR,2705.65,2709.65,2675.05,7,2705.0,1751085,0 days 05:30:00,2024,31,FMCG,2024-07-31
HINDUNILVR,2715.55,2724.95,2695.2,8,2714.0,1886392,0 days 05:30:00,2024,1,FMCG,2024-08-01
HINDUNILVR,2692.55,2759.5,2681.15,8,2712.0,1738872,0 days 05:30:00,2024,2,FMCG,2024-08-02
HINDUNILVR,2715.9,2742.0,2666.2,8,2675.95,3118731,0 days 05:30:00,2024,5,FMCG,2024-08-05
HINDUNILVR,2750.05,2771.75,2708.65,8,2720.1,2296031,0 days 05:30:00,2024,6,FMCG,2024-08-06
HINDUNILVR,2744.05,2781.85,2735.5,8,2781.7,1713875,0 days 05:30:00,2024,7,FMCG,2024-08-07
HINDUNILVR,2733.2,2759.25,2720.4,8,2754.0,1464161,0 days 05:30:00,2024,8,FMCG,2024-08-08
HINDUNILVR,2747.2,2758.0,2718.6,8,2756.0,1284031,0 days 05:30:00,2024,9,FMCG,2024-08-09
HINDUNILVR,2748.7,2763.4,2722.4,8,2738.0,1297178,0 days 05:30:00,2024,12,FMCG,2024-08-12
HINDUNILVR,2741.4,2757.65,2730.1,8,2742.0,1051237,0 days 05:30:00,2024,13,FMCG,2024-08-13
HINDUNILVR,2722.05,2742.55,2706.6,8,2741.0,946995,0 days 05:30:00,2024,14,FMCG,2024-08-14
HINDUNILVR,2748.25,2753.6,2710.7,8,2737.9,1727926,0 days 05:30:00,2024,16,FMCG,2024-08-16
HINDUNILVR,2742.55,2759.75,2737.05,8,2750.05,1130327,0 days 05:30:00,2024,19,FMCG,2024-08-19
HINDUNILVR,2751.05,2756.25,2735.05,8,2742.55,1097889,0 days 05:30:00,2024,20,FMCG,2024-08-20
HINDUNILVR,2791.2,2795.1,2742.95,8,2749.5,1417729,0 days 05:30:00,2024,21,FMCG,2024-08-21
HINDUNILVR,2792.8,2810.0,2782.1,8,2802.95,1552947,0 days 05:30:00,2024,22,FMCG,2024-08-22
HINDUNILVR,2815.6,2821.0,2771.35,8,2799.2,2111401,0 days 05:30:00,2024,23,FMCG,2024-08-23
HINDUNILVR,2821.15,2834.95,2803.6,8,2815.6,1152244,0 days 05:30:00,2024,26,FMCG,2024-08-26
HINDUNILVR,2766.9,2824.1,2759.55,8,2809.0,1357212,0 days 05:30:00,2024,27,FMCG,2024-08-27
HINDUNILVR,2764.35,2781.75,2745.75,8,2760.0,1723549,0 days 05:30:00,2024,28,FMCG,2024-08-28
HINDUNILVR,2785.25,2810.0,2745.0,8,2769.95,2129934,0 days 05:30:00,2024,29,FMCG,2024-08-29
HINDUNILVR,2778.0,2816.3,2760.1,8,2795.7,4029712,0 days 05:30:00,2024,30,FMCG,2024-08-30
HINDUNILVR,2789.05,2808.9,2779.0,9,2794.0,957950,0 days 05:30:00,2024,2,FMCG,2024-09-02
HINDUNILVR,2794.3,2827.95,2775.0,9,2780.0,2022116,0 days 05:30:00,2024,3,FMCG,2024-09-03
HINDUNILVR,2841.25,2843.85,2771.65,9,2780.0,1640986,0 days 05:30:00,2024,4,FMCG,2024-09-04
HINDUNILVR,2838.45,2855.0,2823.65,9,2840.05,1945173,0 days 05:30:00,2024,5,FMCG,2024-09-05
HINDUNILVR,2838.95,2866.45,2828.1,9,2828.1,1672730,0 days 05:30:00,2024,6,FMCG,2024-09-06
HINDUNILVR,2921.8,2938.2,2843.2,9,2853.1,3342754,0 days 05:30:00,2024,9,FMCG,2024-09-09
HINDUNILVR,2898.6,2937.6,2887.5,9,2934.0,1536584,0 days 05:30:00,2024,10,FMCG,2024-09-10
HINDUNILVR,2904.15,2950.0,2898.1,9,2911.6,1913665,0 days 05:30:00,2024,11,FMCG,2024-09-11
HINDUNILVR,2956.4,2963.4,2894.2,9,2911.0,2454564,0 days 05:30:00,2024,12,FMCG,2024-09-12
HINDUNILVR,2932.95,2956.4,2918.5,9,2956.4,1902001,0 days 05:30:00,2024,13,FMCG,2024-09-13
HINDUNILVR,2867.1,2910.0,2807.4,9,2910.0,1489057,0 days 05:30:00,2024,16,FMCG,2024-09-16
HINDUNILVR,2873.5,2913.9,2860.1,9,2867.1,1098661,0 days 05:30:00,2024,17,FMCG,2024-09-17
HINDUNILVR,2875.85,2893.55,2861.7,9,2874.0,464796,0 days 05:30:00,2024,18,FMCG,2024-09-18
HINDUNILVR,2911.75,2934.3,2873.35,9,2876.25,1713010,0 days 05:30:00,2024,19,FMCG,2024-09-19
HINDUNILVR,2977.6,2989.35,2895.4,9,2924.8,3641632,0 days 05:30:00,2024,20,FMCG,2024-09-20
HINDUNILVR,3028.55,3035.0,2969.95,9,2980.0,1300470,0 days 05:30:00,2024,23,FMCG,2024-09-23
HINDUNILVR,2950.55,3020.0,2946.1,9,3020.0,1929308,0 days 05:30:00,2024,24,FMCG,2024-09-24
HINDUNILVR,2948.95,2960.35,2905.1,9,2950.55,1055354,0 days 05:30:00,2024,25,FMCG,2024-09-25
HINDUNILVR,2986.1,2992.85,2941.2,9,2951.1,1902889,0 days 05:30:00,2024,26,FMCG,2024-09-26
HINDUNILVR,2966.25,3030.0,2952.75,9,2986.1,2977081,0 days 05:30:00,2024,27,FMCG,2024-09-27
HINDUNILVR,2958.3,2997.9,2942.6,9,2964.2,1627702,0 days 05:30:00,2024,30,FMCG,2024-09-30
HINDUNILVR,2923.75,2962.7,2891.4,10,2962.7,1184642,0 days 05:30:00,2024,1,FMCG,2024-10-01
HINDUNILVR,2893.35,2923.1,2861.1,10,2908.75,1233447,0 days 05:30:00,2024,3,FMCG,2024-10-03
HINDUNILVR,2848.75,2914.0,2817.05,10,2891.0,2456486,0 days 05:30:00,2024,4,FMCG,2024-10-04
HINDUNILVR,2833.4,2866.45,2825.05,10,2845.0,1280975,0 days 05:30:00,2024,7,FMCG,2024-10-07
HINDUNILVR,2818.8,2886.0,2798.7,10,2844.0,1761488,0 days 05:30:00,2024,8,FMCG,2024-10-08
HINDUNILVR,2768.95,2825.85,2760.7,10,2823.4,1476282,0 days 05:30:00,2024,9,FMCG,2024-10-09
HINDUNILVR,2754.7,2787.4,2733.2,10,2770.0,2065078,0 days 05:30:00,2024,10,FMCG,2024-10-10
HINDUNILVR,2783.2,2790.0,2737.05,10,2764.8,679307,0 days 05:30:00,2024,11,FMCG,2024-10-11
HINDUNILVR,2789.1,2804.7,2765.0,10,2791.6,874010,0 days 05:30:00,2024,14,FMCG,2024-10-14
HINDUNILVR,2781.45,2799.3,2765.25,10,2793.1,1082666,0 days 05:30:00,2024,15,FMCG,2024-10-15
HINDUNILVR,2781.25,2797.55,2755.6,10,2789.15,1170797,0 days 05:30:00,2024,16,FMCG,2024-10-16
HINDUNILVR,2738.65,2782.0,2723.45,10,2779.45,1368242,0 days 05:30:00,2024,17,FMCG,2024-10-17
HINDUNILVR,2717.1,2740.0,2693.45,10,2738.65,1137277,0 days 05:30:00,2024,18,FMCG,2024-10-18
HINDUNILVR,2693.55,2738.0,2680.45,10,2715.0,792345,0 days 05:30:00,2024,21,FMCG,2024-10-21
HINDUNILVR,2681.7,2710.0,2673.75,10,2685.1,1272253,0 days 05:30:00,2024,22,FMCG,2024-10-22
HINDUNILVR,2659.3,2693.05,2621.0,10,2621.0,1431962,0 days 05:30:00,2024,23,FMCG,2024-10-23
HINDUNILVR,2505.1,2647.0,2452.6,10,2647.0,9216267,0 days 05:30:00,2024,24,FMCG,2024-10-24
HINDUNILVR,2528.05,2540.0,2500.1,10,2502.3,2761166,0 days 05:30:00,2024,25,FMCG,2024-10-25
HINDUNILVR,2575.8,2589.6,2520.1,10,2544.0,852829,0 days 05:30:00,2024,28,FMCG,2024-10-28
HINDUNILVR,2547.65,2585.7,2536.0,10,2585.7,1695654,0 days 05:30:00,2024,29,FMCG,2024-10-29
HINDUNILVR,2554.95,2563.3,2533.4,10,2557.0,1200637,0 days 05:30:00,2024,30,FMCG,2024-10-30
HINDUNILVR,2528.25,2563.5,2524.1,10,2554.95,1901355,0 days 05:30:00,2024,31,FMCG,2024-10-31
HINDUNILVR,2537.5,2545.95,2511.35,11,2543.95,118532,0 days 05:30:00,2024,1,FMCG,2024-11-01
HINDUNILVR,2524.8,2547.0,2503.5,11,2547.0,1097260,0 days 05:30:00,2024,4,FMCG,2024-11-04
HINDUNILVR,2521.35,2530.25,2507.0,11,2520.0,702046,0 days 05:30:00,2024,5,FMCG,2024-11-05
HINDUNILVR,2500.7,2522.1,2495.0,11,2515.2,1219166,0 days 05:30:00,2024,6,FMCG,2024-11-06
HINDUNILVR,2475.5,2509.9,2466.1,11,2500.7,1322446,0 days 05:30:00,2024,7,FMCG,2024-11-07
HINDUNILVR,2507.7,2515.25,2467.3,11,2483.95,1700877,0 days 05:30:00,2024,8,FMCG,2024-11-08
HINDUNILVR,2491.05,2514.9,2475.05,11,2509.0,1175577,0 days 05:30:00,2024,11,FMCG,2024-11-11
HINDUNILVR,2461.5,2496.95,2456.0,11,2495.0,1624222,0 days 05:30:00,2024,12,FMCG,2024-11-12
HINDUNILVR,2464.95,2472.8,2450.4,11,2462.1,1262017,0 days 05:30:00,2024,13,FMCG,2024-11-13
HINDUNILVR,2389.2,2464.7,2383.7,11,2460.4,2443393,0 days 05:30:00,2024,14,FMCG,2024-11-14
HINDUNILVR,2422.9,2425.0,2375.75,11,2401.15,1374215,0 days 05:30:00,2024,18,FMCG,2024-11-18
HINDUNILVR,2410.35,2440.2,2405.1,11,2431.9,1133370,0 days 05:30:00,2024,19,FMCG,2024-11-19
HINDUNILVR,2382.8,2424.75,2376.1,11,2424.75,1291829,0 days 05:30:00,2024,21,FMCG,2024-11-21
HINDUNILVR,2445.25,2452.1,2377.85,11,2390.95,1696471,0 days 05:30:00,2024,22,FMCG,2024-11-22
ICICIBANK,940.3,951.6,939.0,10,951.6,11131636,0 days 05:30:00,2023,3,BANKING,2023-10-03
ICICIBANK,930.05,935.5,925.0,10,935.0,17334739,0 days 05:30:00,2023,4,BANKING,2023-10-04
ICICIBANK,940.85,943.95,934.55,10,935.2,10478856,0 days 05:30:00,2023,5,BANKING,2023-10-05
ICICIBANK,945.2,946.55,938.0,10,946.0,6355755,0 days 05:30:00,2023,6,BANKING,2023-10-06
ICICIBANK,938.6,942.05,936.3,10,940.25,6725306,0 days 05:30:00,2023,9,BANKING,2023-10-09
ICICIBANK,951.2,957.5,940.35,10,940.4,11452715,0 days 05:30:00,2023,10,BANKING,2023-10-10
ICICIBANK,953.1,962.05,950.75,10,954.9,12233117,0 days 05:30:00,2023,11,BANKING,2023-10-11
ICICIBANK,954.25,960.1,948.4,10,952.85,7836818,0 days 05:30:00,2023,12,BANKING,2023-10-12
ICICIBANK,951.3,957.4,944.55,10,949.95,6650442,0 days 05:30:00,2023,13,BANKING,2023-10-13
ICICIBANK,951.4,954.85,946.15,10,948.5,5763024,0 days 05:30:00,2023,16,BANKING,2023-10-16
ICICIBANK,953.9,960.95,951.5,10,955.4,7747527,0 days 05:30:00,2023,17,BANKING,2023-10-17
ICICIBANK,943.75,950.65,939.1,10,949.2,12000153,0 days 05:30:00,2023,18,BANKING,2023-10-18
ICICIBANK,935.75,945.0,934.0,10,936.0,8612676,0 days 05:30:00,2023,19,BANKING,2023-10-19
ICICIBANK,932.75,940.0,930.0,10,932.0,6586576,0 days 05:30:00,2023,20,BANKING,2023-10-20
ICICIBANK,929.95,944.8,925.4,10,942.0,11856890,0 days 05:30:00,2023,23,BANKING,2023-10-23
ICICIBANK,916.1,933.8,911.4,10,926.05,12593434,0 days 05:30:00,2023,25,BANKING,2023-10-25
ICICIBANK,908.65,916.6,899.0,10,914.3,21693345,0 days 05:30:00,2023,26,BANKING,2023-10-26
ICICIBANK,912.75,918.15,911.3,10,916.0,8645505,0 days 05:30:00,2023,27,BANKING,2023-10-27
ICICIBANK,924.9,926.3,908.2,10,909.1,7687791,0 days 05:30:00,2023,30,BANKING,2023-10-30
ICICIBANK,915.35,931.0,914.1,10,929.3,17211107,0 days 05:30:00,2023,31,BANKING,2023-10-31
ICICIBANK,914.05,917.6,909.3,11,913.8,12927203,0 days 05:30:00,2023,1,BANKING,2023-11-01
ICICIBANK,919.95,924.8,912.8,11,920.05,9747311,0 days 05:30:00,2023,2,BANKING,2023-11-02
ICICIBANK,933.8,934.5,926.8,11,928.55,7146961,0 days 05:30:00,2023,3,BANKING,2023-11-03
ICICIBANK,945.45,947.75,937.4,11,941.0,10338367,0 days 05:30:00,2023,6,BANKING,2023-11-06
ICICIBANK,948.1,950.45,930.45,11,943.6,15704942,0 days 05:30:00,2023,7,BANKING,2023-11-07
ICICIBANK,935.75,948.45,934.1,11,948.45,17606074,0 days 05:30:00,2023,8,BANKING,2023-11-08
ICICIBANK,937.35,942.35,933.0,11,934.0,9406117,0 days 05:30:00,2023,9,BANKING,2023-11-09
ICICIBANK,938.6,941.45,932.4,11,934.9,9560455,0 days 05:30:00,2023,10,BANKING,2023-11-10
ICICIBANK,942.35,943.2,939.6,11,942.0,1561479,0 days 05:30:00,2023,12,BANKING,2023-11-12
ICICIBANK,934.45,940.9,932.0,11,940.9,11470096,0 days 05:30:00,2023,13,BANKING,2023-11-13
ICICIBANK,941.1,944.4,938.75,11,944.4,19492138,0 days 05:30:00,2023,15,BANKING,2023-11-15
ICICIBANK,936.0,946.2,934.0,11,939.0,19706373,0 days 05:30:00,2023,16,BANKING,2023-11-16
ICICIBANK,921.85,938.4,920.15,11,926.55,10956653,0 days 05:30:00,2023,17,BANKING,2023-11-17
ICICIBANK,921.45,926.75,917.5,11,922.0,10562301,0 days 05:30:00,2023,20,BANKING,2023-11-20
ICICIBANK,926.1,928.05,922.0,11,924.4,8989572,0 days 05:30:00,2023,21,BANKING,2023-11-21
ICICIBANK,922.75,925.2,914.75,11,923.25,12197979,0 days 05:30:00,2023,22,BANKING,2023-11-22
ICICIBANK,923.0,925.35,918.5,11,923.0,5534614,0 days 05:30:00,2023,23,BANKING,2023-11-23
ICICIBANK,929.4,930.4,920.2,11,921.5,7452002,0 days 05:30:00,2023,24,BANKING,2023-11-24
ICICIBANK,925.5,931.05,921.7,11,928.9,14231987,0 days 05:30:00,2023,28,BANKING,2023-11-28
ICICIBANK,939.6,941.1,926.0,11,930.9,11680078,0 days 05:30:00,2023,29,BANKING,2023-11-29
ICICIBANK,934.95,940.85,928.2,11,938.95,23950292,0 days 05:30:00,2023,30,BANKING,2023-11-30
ICICIBANK,946.7,952.0,933.0,12,935.95,16986046,0 days 05:30:00,2023,1,BANKING,2023-12-01
ICICIBANK,991.2,994.85,961.4,12,963.7,33131257,0 days 05:30:00,2023,4,BANKING,2023-12-04
ICICIBANK,1013.45,1015.75,995.05,12,1002.5,31378461,0 days 05:30:00,2023,5,BANKING,2023-12-05
ICICIBANK,1003.25,1016.25,1000.25,12,1014.0,18786590,0 days 05:30:00,2023,6,BANKING,2023-12-06
ICICIBANK,999.0,1002.2,988.15,12,996.35,11841945,0 days 05:30:00,2023,7,BANKING,2023-12-07
ICICIBANK,1010.85,1012.85,993.25,12,994.5,16116363,0 days 05:30:00,2023,8,BANKING,2023-12-08
ICICIBANK,1017.1,1020.0,1004.65,12,1007.1,11714606,0 days 05:30:00,2023,11,BANKING,2023-12-11
ICICIBANK,1015.7,1021.0,1008.6,12,1017.1,12380856,0 days 05:30:00,2023,12,BANKING,2023-12-12
ICICIBANK,1013.9,1020.7,1009.2,12,1014.8,15887040,0 days 05:30:00,2023,13,BANKING,2023-12-13
ICICIBANK,1033.65,1040.0,1021.25,12,1022.25,16317672,0 days 05:30:00,2023,14,BANKING,2023-12-14
ICICIBANK,1037.4,1043.7,1025.7,12,1043.65,14306067,0 days 05:30:00,2023,15,BANKING,2023-12-15
ICICIBANK,1021.45,1029.95,1018.0,12,1029.95,8592711,0 days 05:30:00,2023,18,BANKING,2023-12-18
ICICIBANK,1015.45,1025.5,1012.6,12,1025.5,10094256,0 days 05:30:00,2023,19,BANKING,2023-12-19
ICICIBANK,1006.65,1022.0,1002.0,12,1022.0,16490281,0 days 05:30:00,2023,20,BANKING,2023-12-20
ICICIBANK,1004.4,1010.9,989.2,12,996.55,18064916,0 days 05:30:00,2023,21,BANKING,2023-12-21
ICICIBANK,994.3,1009.55,991.6,12,1002.95,20881976,0 days 05:30:00,2023,22,BANKING,2023-12-22
ICICIBANK,995.1,997.5,989.9,12,994.9,14339699,0 days 05:30:00,2023,26,BANKING,2023-12-26
ICICIBANK,1002.25,1004.9,992.0,12,997.95,12996468,0 days 05:30:00,2023,27,BANKING,2023-12-27
ICICIBANK,1005.9,1011.7,999.1,12,1008.0,24915990,0 days 05:30:00,2023,28,BANKING,2023-12-28
ICICIBANK,996.6,1008.55,993.7,12,1004.05,12280140,0 days 05:30:00,2023,29,BANKING,2023-12-29
ICICIBANK,999.4,1004.85,991.0,1,991.55,7683792,0 days 05:30:00,2024,1,BANKING,2024-01-01
ICICIBANK,982.25,997.65,980.25,1,997.0,16263825,0 days 05:30:00,2024,2,BANKING,2024-01-02
ICICIBANK,984.05,988.0,975.1,1,984.7,16826752,0 days 05:30:00,2024,3,BANKING,2024-01-03
ICICIBANK,987.15,989.15,981.9,1,986.4,22789140,0 days 05:30:00,2024,4,BANKING,2024-01-04
ICICIBANK,993.7,998.3,983.8,1,988.0,14875499,0 days 05:30:00,2024,5,BANKING,2024-01-05
ICICIBANK,982.0,998.2,980.3,1,994.0,8393164,0 days 05:30:00,2024,8,BANKING,2024-01-08
ICICIBANK,979.75,995.0,975.4,1,986.25,14660414,0 days 05:30:00,2024,9,BANKING,2024-01-09
ICICIBANK,993.05,994.95,974.3,1,974.3,9409181,0 days 05:30:00,2024,10,BANKING,2024-01-10
ICICIBANK,991.15,998.5,986.85,1,995.3,6451345,0 days 05:30:00,2024,11,BANKING,2024-01-11
ICICIBANK,1003.5,1008.7,991.75,1,994.8,12255743,0 days 05:30:00,2024,12,BANKING,2024-01-12
ICICIBANK,1009.85,1011.65,999.25,1,1003.5,12388044,0 days 05:30:00,2024,15,BANKING,2024-01-15
ICICIBANK,1009.05,1015.8,1004.6,1,1006.1,11505126,0 days 05:30:00,2024,16,BANKING,2024-01-16
ICICIBANK,981.75,1007.8,976.75,1,987.9,41914771,0 days 05:30:00,2024,17,BANKING,2024-01-17
ICICIBANK,986.35,994.3,970.15,1,973.95,17902484,0 days 05:30:00,2024,18,BANKING,2024-01-18
ICICIBANK,999.2,1010.9,987.55,1,991.3,23271148,0 days 05:30:00,2024,19,BANKING,2024-01-19
ICICIBANK,1008.7,1014.7,995.3,1,1005.95,8788873,0 days 05:30:00,2024,20,BANKING,2024-01-20
ICICIBANK,1029.05,1059.4,1021.2,1,1059.1,50797448,0 days 05:30:00,2024,23,BANKING,2024-01-23
ICICIBANK,999.2,1035.95,996.65,1,1029.45,34578943,0 days 05:30:00,2024,24,BANKING,2024-01-24
ICICIBANK,1009.95,1015.1,988.15,1,998.4,28315035,0 days 05:30:00,2024,25,BANKING,2024-01-25
ICICIBANK,1016.4,1032.0,1010.0,1,1020.0,14078922,0 days 05:30:00,2024,29,BANKING,2024-01-29
ICICIBANK,1016.9,1023.85,1008.0,1,1014.95,16085742,0 days 05:30:00,2024,30,BANKING,2024-01-30
ICICIBANK,1028.15,1039.0,1003.25,1,1016.8,25627447,0 days 05:30:00,2024,31,BANKING,2024-01-31
ICICIBANK,1025.15,1033.95,1017.4,2,1033.95,13058880,0 days 05:30:00,2024,1,BANKING,2024-02-01
ICICIBANK,1024.0,1050.0,1021.65,2,1037.1,14774650,0 days 05:30:00,2024,2,BANKING,2024-02-02
ICICIBANK,1023.5,1026.45,1012.1,2,1022.5,12948430,0 days 05:30:00,2024,5,BANKING,2024-02-05
ICICIBANK,1026.4,1034.9,1016.7,2,1023.55,12886927,0 days 05:30:00,2024,6,BANKING,2024-02-06
ICICIBANK,1022.15,1031.55,1013.0,2,1028.0,16410895,0 days 05:30:00,2024,7,BANKING,2024-02-07
ICICIBANK,989.3,1028.25,985.25,2,1024.1,20565502,0 days 05:30:00,2024,8,BANKING,2024-02-08
ICICIBANK,1010.7,1013.75,985.5,2,988.85,12799837,0 days 05:30:00,2024,9,BANKING,2024-02-09
ICICIBANK,996.1,1012.2,985.25,2,1010.4,8050066,0 days 05:30:00,2024,12,BANKING,2024-02-12
ICICIBANK,1019.8,1027.05,1000.3,2,1006.0,18706292,0 days 05:30:00,2024,13,BANKING,2024-02-13
ICICIBANK,1022.7,1035.7,1007.55,2,1009.55,17878720,0 days 05:30:00,2024,14,BANKING,2024-02-14
ICICIBANK,1016.65,1026.65,1006.6,2,1022.85,10069878,0 days 05:30:00,2024,15,BANKING,2024-02-15
ICICIBANK,1023.25,1026.2,1016.9,2,1023.2,7159395,0 days 05:30:00,2024,16,BANKING,2024-02-16
ICICIBANK,1043.75,1046.0,1023.35,2,1023.35,9388255,0 days 05:30:00,2024,19,BANKING,2024-02-19
ICICIBANK,1048.75,1052.65,1033.25,2,1041.05,11293528,0 days 05:30:00,2024,20,BANKING,2024-02-20
ICICIBANK,1051.95,1064.0,1048.0,2,1056.8,15946325,0 days 05:30:00,2024,21,BANKING,2024-02-21
ICICIBANK,1062.7,1066.0,1040.3,2,1056.0,13432573,0 days 05:30:00,2024,22,BANKING,2024-02-22
ICICIBANK,1061.3,1070.0,1057.65,2,1070.0,13142759,0 days 05:30:00,2024,23,BANKING,2024-02-23
ICICIBANK,1054.2,1062.3,1050.5,2,1053.1,7875941,0 days 05:30:00,2024,26,BANKING,2024-02-26
ICICIBANK,1060.2,1066.2,1046.5,2,1050.75,10580973,0 days 05:30:00,2024,27,BANKING,2024-02-27
ICICIBANK,1046.2,1064.85,1042.15,2,1063.0,7730332,0 days 05:30:00,2024,28,BANKING,2024-02-28
ICICIBANK,1052.2,1060.7,1038.5,2,1043.05,20944844,0 days 05:30:00,2024,29,BANKING,2024-02-29
ICICIBANK,1086.9,1089.95,1054.0,3,1055.0,14909562,0 days 05:30:00,2024,1,BANKING,2024-03-01
ICICIBANK,1084.65,1089.45,1080.5,3,1087.25,481475,0 days 05:30:00,2024,2,BANKING,2024-03-02
ICICIBANK,1092.35,1095.0,1080.1,3,1081.0,11424581,0 days 05:30:00,2024,4,BANKING,2024-03-04
ICICIBANK,1088.05,1099.5,1076.5,3,1086.2,9222544,0 days 05:30:00,2024,5,BANKING,2024-03-05
ICICIBANK,1097.1,1113.55,1080.3,3,1080.3,21796484,0 days 05:30:00,2024,6,BANKING,2024-03-06
ICICIBANK,1087.95,1095.0,1082.7,3,1094.95,9963926,0 days 05:30:00,2024,7,BANKING,2024-03-07
ICICIBANK,1078.7,1087.95,1076.75,3,1087.95,13310362,0 days 05:30:00,2024,11,BANKING,2024-03-11
ICICIBANK,1076.85,1094.8,1055.65,3,1077.05,21785435,0 days 05:30:00,2024,12,BANKING,2024-03-12
ICICIBANK,1083.95,1089.65,1073.15,3,1077.15,24855870,0 days 05:30:00,2024,13,BANKING,2024-03-13
ICICIBANK,1083.6,1097.1,1075.05,3,1080.0,14231421,0 days 05:30:00,2024,14,BANKING,2024-03-14
ICICIBANK,1080.35,1086.25,1070.0,3,1072.0,66192734,0 days 05:30:00,2024,15,BANKING,2024-03-15
ICICIBANK,1081.2,1084.8,1060.05,3,1075.05,8769440,0 days 05:30:00,2024,18,BANKING,2024-03-18
ICICIBANK,1083.95,1088.75,1075.25,3,1078.45,16708715,0 days 05:30:00,2024,19,BANKING,2024-03-19
ICICIBANK,1084.5,1090.0,1067.5,3,1080.0,18725251,0 days 05:30:00,2024,20,BANKING,2024-03-20
ICICIBANK,1081.8,1100.0,1079.15,3,1092.0,19992607,0 days 05:30:00,2024,21,BANKING,2024-03-21
ICICIBANK,1090.3,1093.7,1078.7,3,1081.15,17214415,0 days 05:30:00,2024,22,BANKING,2024-03-22
ICICIBANK,1083.7,1089.15,1076.95,3,1081.0,13367635,0 days 05:30:00,2024,26,BANKING,2024-03-26
